Description,Category,Sub_Category
RUPAY POS ACQ SETTL 11111,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 12111,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 13111,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 14111,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 15111,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 16111,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 17111,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 18111,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 19111,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 20111,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 21111,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 22111,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 23111,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 24111,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 25111,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 26111,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 27111,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 28111,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 29111,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 30111,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 01121,Shopping,POS_Purchases
VISA POS ACQ SETTL 011216,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 02121,Shopping,POS_Purchases
VISA POS ACQ SETTL 021216,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 03121,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 04121,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 05121,Shopping,POS_Purchases
VISA POS ACQ SETTL 031216,Shopping,POS_Purchases
VISA POS ACQ SETTL 051216,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 06121,Shopping,POS_Purchases
VISA POS ACQ SETTL 061216,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 07121,Shopping,POS_Purchases
VISA POS ACQ SETTL 071216,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 08121,Shopping,POS_Purchases
VISA POS ACQ SETTL 081216,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 09121,Shopping,POS_Purchases
VISA POS ACQ SETTL 101216,Shopping,POS_Purchases
VISA POS ACQ SETTL 091216,Shopping,POS_Purchases
VISA POS ACQ SETTL 121216,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 10121,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 11121,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 12121,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 13121,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 14121,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 15121,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 16121,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 17121,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 18121,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 19121,Shopping,POS_Purchases
VISA POS ACQ SETTL 141216,Shopping,POS_Purchases
VISA POS ACQ SETTL 181216,Shopping,POS_Purchases
VISA POS ACQ SETTL 191216,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 20121,Shopping,POS_Purchases
VISA POS ACQ SETTL 201216,Shopping,POS_Purchases
VISA POS ACQ SETTL 211216,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 21121,Shopping,POS_Purchases
VISA POS ACQ SETTL 221216,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 22121,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 23121,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 24121,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 25121,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 26121,Shopping,POS_Purchases
VISA POS ACQ SETTL 231216,Shopping,POS_Purchases
VISA POS ACQ SETTL 241216,Shopping,POS_Purchases
VISA POS ACQ SETTL 261216,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 27121,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 28121,Shopping,POS_Purchases
VISA POS ACQ SETTL 281216,Shopping,POS_Purchases
VISA POS ACQ SETTL 271216,Shopping,POS_Purchases
VISA POS ACQ SETTL 291216,Shopping,POS_Purchases
VISA POS ACQ SETTL 301216,Shopping,POS_Purchases
VISA POS ACQ SETTL 311216,Shopping,POS_Purchases
VISA POS CB  SETTL 010117,Shopping,POS_Purchases
VISA POS ACQ SETTL 020117,Shopping,POS_Purchases
VISA POS ACQ SETTL 030117,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 29121,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 30121,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 01011,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 02011,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 03011,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 04011,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 05011,Shopping,POS_Purchases
VISA POS ACQ SETTL 131216,Shopping,POS_Purchases
VISA POS ACQ SETTL 040117,Shopping,POS_Purchases
VISA POS ACQ SETTL 050117,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 06011,Shopping,POS_Purchases
VISA POS ACQ SETTL 060117,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 07011,Shopping,POS_Purchases
VISA POS ACQ SETTL 070117,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 08011,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 09011,Shopping,POS_Purchases
VISA POS ACQ SETTL 090117,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 10011,Shopping,POS_Purchases
VISA POS ACQ SETTL 100117,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 11011,Shopping,POS_Purchases
VISA POS ACQ SETTL 110117,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 12011,Shopping,POS_Purchases
VISA POS ACQ SETTL 120117,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 13011,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 31121,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 14011,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 15011,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 16011,Shopping,POS_Purchases
VISA POS ACQ SETTL 130117,Shopping,POS_Purchases
VISA POS ACQ SETTL 140117,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 17011,Shopping,POS_Purchases
VISA POS ACQ SETTL 160117,Shopping,POS_Purchases
VISA POS ACQ SETTL 170117,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 18011,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 19011,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 20011,Shopping,POS_Purchases
VISA POS ACQ SETTL 200117,Shopping,POS_Purchases
VISA POS ACQ SETTL 190117,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 21011,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 22011,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 23011,Shopping,POS_Purchases
VISA POS ACQ SETTL 210117,Shopping,POS_Purchases
VISA POS ACQ SETTL 230117,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 24011,Shopping,POS_Purchases
VISA POS ACQ SETTL 240117,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 25011,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 26011,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 27011,Shopping,POS_Purchases
VISA POS ACQ SETTL 260117,Shopping,POS_Purchases
VISA POS ACQ SETTL 270117,Shopping,POS_Purchases
VISA POS ACQ SETTL 280117,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 28011,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 29011,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 30011,Shopping,POS_Purchases
VISA POS ACQ SETTL 300117,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 31011,Shopping,POS_Purchases
VISA POS ACQ SETTL 250117,Shopping,POS_Purchases
VISA POS ACQ SETTL 310117,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 01021,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 02021,Shopping,POS_Purchases
VISA POS ACQ SETTL 010217,Shopping,POS_Purchases
VISA POS ACQ SETTL 020217,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 03021,Shopping,POS_Purchases
VISA POS ACQ SETTL 030217,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 04021,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 05021,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 06021,Shopping,POS_Purchases
VISA POS ACQ SETTL 040217,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 07021,Shopping,POS_Purchases
VISA POS ACQ SETTL 060217,Shopping,POS_Purchases
VISA POS ACQ SETTL 070217,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 08021,Shopping,POS_Purchases
VISA POS ACQ SETTL 080217,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 09021,Shopping,POS_Purchases
VISA POS ACQ SETTL 090217,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 10021,Shopping,POS_Purchases
VISA POS ACQ SETTL 100217,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 11021,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 12021,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 13021,Shopping,POS_Purchases
VISA POS ACQ SETTL 130217,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 14021,Shopping,POS_Purchases
VISA POS ACQ SETTL 110217,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 15021,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 16021,Shopping,POS_Purchases
VISA POS ACQ SETTL 140217,Shopping,POS_Purchases
VISA POS ACQ SETTL 150217,Shopping,POS_Purchases
VISA POS ACQ SETTL 160217,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 17021,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 18021,Shopping,POS_Purchases
VISA POS ACQ SETTL 170217,Shopping,POS_Purchases
VISA POS ACQ SETTL 180217,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 19021,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 20021,Shopping,POS_Purchases
VISA POS ACQ SETTL 200217,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 21021,Shopping,POS_Purchases
VISA POS ACQ SETTL 210217,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 22021,Shopping,POS_Purchases
VISA POS ACQ SETTL 220217,Shopping,POS_Purchases
VISA POS ACQ INT SET 2202,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 23021,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 24021,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 25021,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 26021,Shopping,POS_Purchases
VISA POS ACQ SETTL 230217,Shopping,POS_Purchases
VISA POS ACQ SETTL 240217,Shopping,POS_Purchases
VISA POS ACQ SETTL 250217,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 27021,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 28021,Shopping,POS_Purchases
VISA POS ACQ SETTL 270217,Shopping,POS_Purchases
VISA POS ACQ SETTL 280217,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 01031,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 02031,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 03031,Shopping,POS_Purchases
VISA POS ACQ SETTL 020317,Shopping,POS_Purchases
VISA POS ACQ SETTL 030317,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 04031,Shopping,POS_Purchases
VISA POS ACQ SETTL 010317,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 05031,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 06031,Shopping,POS_Purchases
VISA POS ACQ SETTL 040317,Shopping,POS_Purchases
VISA POS ACQ SETTL 060317,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 07031,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 08031,Shopping,POS_Purchases
VISA POS ACQ SETTL 070317,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 09031,Shopping,POS_Purchases
VISA POS ACQ SETTL 080317,Shopping,POS_Purchases
VISA POS ACQINT SETTL 080,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 10031,Shopping,POS_Purchases
VISA POS ACQ SETTL 090317,Shopping,POS_Purchases
VISA POS ACQINT SETTL 090,Shopping,POS_Purchases
VISA POS ACQ SETTL 100317,Shopping,POS_Purchases
VISA POS ACQ SETTL 130317,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 11031,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 12031,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 13031,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 14031,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 15031,Shopping,POS_Purchases
VISA POS ACQ SETTL 150317,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 16031,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 17031,Shopping,POS_Purchases
VISA POS ACQ SETTL 160317,Shopping,POS_Purchases
VISA POS ACQINT SETTL 170,Shopping,POS_Purchases
VISA POS ACQ SETTL 170317,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 18031,Shopping,POS_Purchases
VISA POS ACQ SETTL 180317,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 19031,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 20031,Shopping,POS_Purchases
VISA POS ACQ SETTL 200317,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 21031,Shopping,POS_Purchases
VISA POS ACQ SETTL 210317,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 22031,Shopping,POS_Purchases
VISA POS ACQ SETTL 220317,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 23031,Shopping,POS_Purchases
VISA POS ACQ SETTL 230317,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 24031,Shopping,POS_Purchases
VISA POS ACQ SETTL 240317,Shopping,POS_Purchases
VISA POS ACQ SETTL 250317,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 25031,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 26031,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 27031,Shopping,POS_Purchases
VISA POS ACQ SETTL 270317,Shopping,POS_Purchases
VISA POS ACQ SETTL 280317,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 28031,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 29031,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 30031,Shopping,POS_Purchases
VISA POS ACQ SETTL 290317,Shopping,POS_Purchases
VISA POS ACQ SETTL 300317,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 31031,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 01041,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 02041,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 03041,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 04041,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 05041,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 06041,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 07041,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 08041,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 09041,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 10041,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 11041,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 12041,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 13041,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 14041,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 15041,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 16041,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 17041,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 18041,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 19041,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 20041,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 21041,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 22041,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 23041,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 24041,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 25041,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 26041,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 27041,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 28041,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 29041,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 30041,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 01051,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 02051,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 03051,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 04051,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 05051,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 06051,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 07051,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 08051,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 09051,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 10051,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 11051,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 12051,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 13051,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 15051,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 16051,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 17051,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 18051,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 19051,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 20051,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 21051,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 22051,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 23051,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 24051,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 25051,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 28051,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 29051,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 30051,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 31051,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 26051,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 04061,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 05061,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 06061,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 07061,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 08061,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 09061,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 10061,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 11061,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 13061,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 18061,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 27061,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 29061,Shopping,POS_Purchases
RUPAY POS ACQ RVSL 010717,Shopping,POS_Purchases
RUPAY POS  QR SETTL 19071,Digital_Payments,QR_Code
RUPAY POS  QR SETTL 20071,Digital_Payments,QR_Code
RUPAY POS  QR SETTL 28071,Digital_Payments,QR_Code
RUPAY POS ACQ SETTL 02081,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 07081,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 10081,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 11081,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 22081,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 04091,Shopping,POS_Purchases
RUPAY POS ACQ SETTL 05091,Shopping,POS_Purchases
Indiaforensic MASTER POS INT 180,Shopping,POS_Purchases
MASTER POS QR ACQ SETTL18,Shopping,POS_Purchases
MASTER POS QR ACQ SETTL16,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ22091,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ23091,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ24091,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ25091,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ26091,Shopping,POS_Purchases
Indiaforensic MASTER QR DOM15091,Digital_Payments,QR_Code
Indiaforensic RUPAY POS ACQ27091,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ28091,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ29091,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ30091,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ01101,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ02101,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ03101,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ04101,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ06101,Shopping,POS_Purchases
Indiaforensic POS ACQ SETTL 0510,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ07101,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ08101,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ09101,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ10101,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ11101,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ12101,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ13101,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ14101,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ15101,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ16101,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ17101,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ18101,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ19101,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ20101,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ21101,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ23101,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ22101,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ24101,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ25101,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ26101,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ27101,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ28101,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ29101,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ30101,Shopping,POS_Purchases
Indiaforensic MASTER POS CB 2810,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ31101,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ01111,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ02111,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ03111,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ04111,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ05111,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ06111,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ07111,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ08111,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ09111,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ10111,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ13111,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ12111,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ11111,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ14111,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ15111,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ16111,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ17111,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ18111,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ20111,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ19111,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ21111,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ22111,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ23111,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ24111,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ27111,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ25111,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ26111,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ28111,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ29111,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ30111,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ01121,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ02121,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ04121,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ03121,Shopping,POS_Purchases
Indiaforensic RUPAY POS ACQ05121,Shopping,POS_Purchases
